method,surface,log_range,parameter,relative_error_pct,abs_relative_error_pct,convergence_failure
"5D L-BFGS-B (analytical grad)",asymmetric,1.015789,A,-2.6715897735532885e-07,2.6715897735532885e-07,False
"5D L-BFGS-B (analytical grad)",asymmetric,1.015789,B,-3.765243983277755e-07,3.765243983277755e-07,False
"5D L-BFGS-B (analytical grad)",asymmetric,1.015789,alpha,-2.5385703097569644e-08,2.5385703097569644e-08,False
"5D L-BFGS-B (analytical grad)",asymmetric,1.015789,beta,-1.5044012630620463e-07,1.5044012630620463e-07,False
"5D L-BFGS-B (analytical grad)",asymmetric,1.105263,E,4.566644498446784e-07,4.566644498446784e-07,False
"5D L-BFGS-B (analytical grad)",asymmetric,1.105263,A,3.950018712817107e-06,3.950018712817107e-06,False
"5D L-BFGS-B (analytical grad)",asymmetric,1.105263,B,-1.1720710760734334e-06,1.1720710760734334e-06,False
"5D L-BFGS-B (analytical grad)",asymmetric,1.105263,alpha,9.965625218711999e-07,9.965625218711999e-07,False
"5D L-BFGS-B (analytical grad)",asymmetric,1.105263,beta,-3.2621013417381605e-07,3.2621013417381605e-07,False
"5D L-BFGS-B (analytical grad)",asymmetric,1.194737,E,1.6199074954535782e-07,1.6199074954535782e-07,False
"5D L-BFGS-B (analytical grad)",asymmetric,1.194737,A,2.453565413832363e-06,2.453565413832363e-06,False
"5D L-BFGS-B (analytical grad)",asymmetric,1.194737,B,4.255525045245859e-07,4.255525045245859e-07,False
"5D L-BFGS-B (analytical grad)",asymmetric,1.194737,alpha,5.924310982048997e-07,5.924310982048997e-07,False
"5D L-BFGS-B (analytical grad)",asymmetric,1.194737,beta,6.663970450728679e-08,6.663970450728679e-08,False
"5D L-BFGS-B (analytical grad)",asymmetric,1.284211,E,8.659005531006568e-07,8.659005531006568e-07,False
"5D L-BFGS-B (analytical grad)",asymmetric,1.284211,A,8.062198607754322e-07,8.062198607754322e-07,False
"5D L-BFGS-B (analytical grad)",asymmetric,1.284211,B,-5.2409646030283165e-08,5.2409646030283165e-08,False
"5D L-BFGS-B (analytical grad)",asymmetric,1.284211,alpha,2.617415603252986e-07,2.617415603252986e-07,False
"5D L-BFGS-B (analytical grad)",asymmetric,1.284211,beta,7.428484350943945e-09,7.428484350943945e-09,False
"5D L-BFGS-B (analytical grad)",asymmetric,1.373684,E,-1.767399113320618e-07,1.767399113320618e-07,False
"5D L-BFGS-B (analytical grad)",asymmetric,1.373684,A,-1.1668160750810412e-08,1.1668160750810412e-08,False
"5D L-BFGS-B (analytical grad)",asymmetric,1.373684,B,6.68921228772464e-09,6.68921228772464e-09,False
"5D L-BFGS-B (analytical grad)",asymmetric,1.373684,alpha,-6.026266701901379e-09,6.026266701901379e-09,False
"5D L-BFGS-B (analytical grad)",asymmetric,1.373684,beta,-1.574385783033361e-09,1.574385783033361e-09,False
"5D L-BFGS-B (analytical grad)",asymmetric,1.463158,E,3.2455646664620215e-05,3.2455646664620215e-05,False
"5D L-BFGS-B (analytical grad)",asymmetric,1.463158,A,8.14135140405765e-06,8.14135140405765e-06,False
"5D L-BFGS-B (analytical grad)",asymmetric,1.463158,B,3.6911142731321024e-05,3.6911142731321024e-05,False
"5D L-BFGS-B (analytical grad)",asymmetric,1.463158,alpha,2.0658691125755353e-06,2.0658691125755353e-06,False
"5D L-BFGS-B (analytical grad)",asymmetric,1.463158,beta,1.0982910387598523e-05,1.0982910387598523e-05,False
"5D L-BFGS-B (analytical grad)",asymmetric,1.552632,E,1.6938639839870967e-08,1.6938639839870967e-08,False
"5D L-BFGS-B (analytical grad)",asymmetric,1.552632,A,2.010024692620885e-09,2.010024692620885e-09,False
"5D L-BFGS-B (analytical grad)",asymmetric,1.552632,B,2.0247343449608966e-08,2.0247343449608966e-08,False
"5D L-BFGS-B (analytical grad)",asymmetric,1.552632,alpha,5.917966236531493e-10,5.917966236531493e-10,False
"5D L-BFGS-B (analytical grad)",asymmetric,1.552632,beta,5.970063153514979e-09,5.970063153514979e-09,False
"5D L-BFGS-B (analytical grad)",asymmetric,1.642105,E,3.342474448436355e-05,3.342474448436355e-05,False
"5D L-BFGS-B (analytical grad)",asymmetric,1.642105,A,-2.3071948271401527e-06,2.3071948271401527e-06,False
"5D L-BFGS-B (analytical grad)",asymmetric,1.642105,B,3.77570482214983e-05,3.77570482214983e-05,False
"5D L-BFGS-B (analytical grad)",asymmetric,1.642105,alpha,-5.342089136642091e-07,5.342089136642091e-07,False
"5D L-BFGS-B (analytical grad)",asymmetric,1.642105,beta,1.1469534085924742e-05,1.1469534085924742e-05,False
"5D L-BFGS-B (analytical grad)",asymmetric,1.731579,E,-1.4130703182191079e-07,1.4130703182191079e-07,False
"5D L-BFGS-B (analytical grad)",asymmetric,1.731579,A,-4.918829997731387e-10,4.918829997731387e-10,False
"5D L-BFGS-B (analytical grad)",asymmetric,1.731579,B,-1.774871049038744e-07,1.774871049038744e-07,False
"5D L-BFGS-B (analytical grad)",asymmetric,1.731579,alpha,5.180443887484804e-10,5.180443887484804e-10,False
"5D L-BFGS-B (analytical grad)",asymmetric,1.731579,beta,-5.3431309556029405e-08,5.3431309556029405e-08,False
"5D L-BFGS-B (analytical grad)",asymmetric,1.821053,E,-8.926851762722643e-07,8.926851762722643e-07,False
"5D L-BFGS-B (analytical grad)",asymmetric,1.821053,A,-7.340328589924774e-07,7.340328589924774e-07,False
"5D L-BFGS-B (analytical grad)",asymmetric,1.821053,B,-3.5523194979947656e-07,3.5523194979947656e-07,False
"5D L-BFGS-B (analytical grad)",asymmetric,1.821053,alpha,-2.1372445032390657e-07,2.1372445032390657e-07,False
"5D L-BFGS-B (analytical grad)",asymmetric,1.821053,beta,-1.323613978277924e-07,1.323613978277924e-07,False
"5D L-BFGS-B (analytical grad)",asymmetric,1.910526,E,1.0441365063818183e-07,1.0441365063818183e-07,False
"5D L-BFGS-B (analytical grad)",asymmetric,1.910526,A,3.1250270962383494e-08,3.1250270962383494e-08,False
"5D L-BFGS-B (analytical grad)",asymmetric,1.910526,B,6.806254091292826e-08,6.806254091292826e-08,False
"5D L-BFGS-B (analytical grad)",asymmetric,1.910526,alpha,1.1594823070607563e-08,1.1594823070607563e-08,False
"5D L-BFGS-B (analytical grad)",asymmetric,1.910526,beta,2.1595324095266457e-08,2.1595324095266457e-08,False
"5D L-BFGS-B (analytical grad)",asymmetric,2.000000,E,4.074510485746572e-07,4.074510485746572e-07,False
"5D L-BFGS-B (analytical grad)",asymmetric,2.000000,A,-4.6144295733544764e-08,4.6144295733544764e-08,False
"5D L-BFGS-B (analytical grad)",asymmetric,2.000000,B,2.6357361852153234e-07,2.6357361852153234e-07,False
"5D L-BFGS-B (analytical grad)",asymmetric,2.000000,alpha,-1.9856995378930112e-09,1.9856995378930112e-09,False
"5D L-BFGS-B (analytical grad)",asymmetric,2.000000,beta,9.943850402592144e-08,9.943850402592144e-08,False
"5D L-BFGS-B (finite diff)",symmetric,0.300000,E,-0.0016717282223216283,0.0016717282223216283,False
"5D L-BFGS-B (finite diff)",symmetric,0.300000,A,-0.024845611513114818,0.024845611513114818,False
"5D L-BFGS-B (finite diff)",symmetric,0.300000,B,0.0005703673882067051,0.0005703673882067051,False
"5D L-BFGS-B (finite diff)",symmetric,0.300000,alpha,-0.004685152357777621,0.004685152357777621,False
"5D L-BFGS-B (finite diff)",symmetric,0.300000,beta,0.00017896656950307097,0.00017896656950307097,False
"5D L-BFGS-B (finite diff)",symmetric,0.389474,E,-0.003107229131692473,0.003107229131692473,False
"5D L-BFGS-B (finite diff)",symmetric,0.389474,A,-0.05525366370954998,0.05525366370954998,False
"5D L-BFGS-B (finite diff)",symmetric,0.389474,B,0.01237812419917361,0.01237812419917361,False
"5D L-BFGS-B (finite diff)",symmetric,0.389474,alpha,-0.010695779041211103,0.010695779041211103,False
"5D L-BFGS-B (finite diff)",symmetric,0.389474,beta,0.002590195752041264,0.002590195752041264,False
"5D L-BFGS-B (finite diff)",symmetric,0.478947,E,-0.002740438228480221,0.002740438228480221,False
"5D L-BFGS-B (finite diff)",symmetric,0.478947,A,-0.03348029256677876,0.03348029256677876,False
"5D L-BFGS-B (finite diff)",symmetric,0.478947,B,-0.0021431503900686266,0.0021431503900686266,False
"5D L-BFGS-B (finite diff)",symmetric,0.478947,alpha,-0.0064833345249415775,0.0064833345249415775,False
"5D L-BFGS-B (finite diff)",symmetric,0.478947,beta,-0.0003020088301305867,0.0003020088301305867,False
"5D L-BFGS-B (finite diff)",symmetric,0.568421,E,-0.002849456807391422,0.002849456807391422,False
"5D L-BFGS-B (finite diff)",symmetric,0.568421,A,-0.03357138697798234,0.03357138697798234,False
"5D L-BFGS-B (finite diff)",symmetric,0.568421,B,-0.004762477931990361,0.004762477931990361,False
"5D L-BFGS-B (finite diff)",symmetric,0.568421,alpha,-0.006485202177551205,0.006485202177551205,False
"5D L-BFGS-B (finite diff)",symmetric,0.568421,beta,-0.0008089900354989143,0.0008089900354989143,False
"5D L-BFGS-B (finite diff)",symmetric,0.657895,E,-0.001294423681929587,0.001294423681929587,False
"5D L-BFGS-B (finite diff)",symmetric,0.657895,A,-0.012419357334223948,0.012419357334223948,False
"5D L-BFGS-B (finite diff)",symmetric,0.657895,B,-0.0035443708635654048,0.0035443708635654048,False
"5D L-BFGS-B (finite diff)",symmetric,0.657895,alpha,-0.0024259575502750784,0.0024259575502750784,False
"5D L-BFGS-B (finite diff)",symmetric,0.657895,beta,-0.0006097073646856245,0.0006097073646856245,False
"5D L-BFGS-B (finite diff)",symmetric,0.747368,E,-0.0020705679005812347,0.0020705679005812347,False
"5D L-BFGS-B (finite diff)",symmetric,0.747368,A,-0.011287224897401416,0.011287224897401416,False
"5D L-BFGS-B (finite diff)",symmetric,0.747368,B,-0.015498184482979127,0.015498184482979127,False
"5D L-BFGS-B (finite diff)",symmetric,0.747368,alpha,-0.0021596181869333285,0.0021596181869333285,False
"5D L-BFGS-B (finite diff)",symmetric,0.747368,beta,-0.0029866009399273728,0.0029866009399273728,False
"5D L-BFGS-B (finite diff)",symmetric,0.836842,E,-0.0020989144132660302,0.0020989144132660302,False
"5D L-BFGS-B (finite diff)",symmetric,0.836842,A,-0.022988015478730972,0.022988015478730972,False
"5D L-BFGS-B (finite diff)",symmetric,0.836842,B,-0.003395257640747218,0.003395257640747218,False
"5D L-BFGS-B (finite diff)",symmetric,0.836842,alpha,-0.004499068319939414,0.004499068319939414,False
"5D L-BFGS-B (finite diff)",symmetric,0.836842,beta,-0.0006037033390576997,0.0006037033390576997,False
"5D L-BFGS-B (finite diff)",symmetric,0.926316,E,-0.0015079849215229064,0.0015079849215229064,False
"5D L-BFGS-B (finite diff)",symmetric,0.926316,A,-0.03488181169156235,0.03488181169156235,False
"5D L-BFGS-B (finite diff)",symmetric,0.926316,B,0.016646953414678478,0.016646953414678478,False
"5D L-BFGS-B (finite diff)",symmetric,0.926316,alpha,-0.006920761070375046,0.006920761070375046,False
"5D L-BFGS-B (finite diff)",symmetric,0.926316,beta,0.0033634355372889843,0.0033634355372889843,False
"5D L-BFGS-B (finite diff)",symmetric,1.015789,E,-0.0007385849417795591,0.0007385849417795591,False
"5D L-BFGS-B (finite diff)",symmetric,1.015789,A,-0.012758591738815994,0.012758591738815994,False
"5D L-BFGS-B (finite diff)",symmetric,1.015789,B,0.004273043262230658,0.004273043262230658,False
"5D L-BFGS-B (finite diff)",symmetric,1.015789,alpha,-0.0025417072901397085,0.0025417072901397085,False
"5D L-BFGS-B (finite diff)",symmetric,1.015789,beta,0.0008692584914953499,0.0008692584914953499,False
"5D L-BFGS-B (finite diff)",symmetric,1.105263,E,-0.0002979304013225766,0.0002979304013225766,False
"5D L-BFGS-B (finite diff)",symmetric,1.105263,A,-0.0039341059312221205,0.0039341059312221205,False
"5D L-BFGS-B (finite diff)",symmetric,1.105263,B,0.0015114427264677488,0.0015114427264677488,False
"5D L-BFGS-B (finite diff)",symmetric,1.105263,alpha,-0.0007790646771068953,0.0007790646771068953,False
"5D L-BFGS-B (finite diff)",symmetric,1.105263,beta,0.0002953387955700702,0.0002953387955700702,False
"5D L-BFGS-B (finite diff)",symmetric,1.194737,E,-0.0007432489506299582,0.0007432489506299582,False
"5D L-BFGS-B (finite diff)",symmetric,1.194737,A,-0.027934079739509343,0.027934079739509343,False
"5D L-BFGS-B (finite diff)",symmetric,1.194737,B,0.017487486483730663,0.017487486483730663,False
"5D L-BFGS-B (finite diff)",symmetric,1.194737,alpha,-0.0055878568738071226,0.0055878568738071226,False
"5D L-BFGS-B (finite diff)",symmetric,1.194737,beta,0.00356759119527734,0.00356759119527734,False
"5D L-BFGS-B (finite diff)",symmetric,1.284211,E,-0.0011123369454189922,0.0011123369454189922,False
"5D L-BFGS-B (finite diff)",symmetric,1.284211,A,-0.020194264586820054,0.020194264586820054,False
"5D L-BFGS-B (finite diff)",symmetric,1.284211,B,0.00992911057713286,0.00992911057713286,False
"5D L-BFGS-B (finite diff)",symmetric,1.284211,alpha,-0.004103270171185528,0.004103270171185528,False
"5D L-BFGS-B (finite diff)",symmetric,1.284211,beta,0.0019925878139238234,0.0019925878139238234,False
"5D L-BFGS-B (finite diff)",symmetric,1.373684,E,-0.0007826967424349107,0.0007826967424349107,False
"5D L-BFGS-B (finite diff)",symmetric,1.373684,A,-0.0031396361282105545,0.0031396361282105545,False
"5D L-BFGS-B (finite diff)",symmetric,1.373684,B,-0.0043664473951707805,0.0043664473951707805,False
"5D L-BFGS-B (finite diff)",symmetric,1.373684,alpha,-0.0006466105357243314,0.0006466105357243314,False
"5D L-BFGS-B (finite diff)",symmetric,1.373684,beta,-0.0008971937940969606,0.0008971937940969606,False
"5D L-BFGS-B (finite diff)",symmetric,1.463158,E,-0.00038251042214007764,0.00038251042214007764,False
"5D L-BFGS-B (finite diff)",symmetric,1.463158,A,-0.008109657467386455,0.008109657467386455,False
"5D L-BFGS-B (finite diff)",symmetric,1.463158,B,0.005368814113154485,0.005368814113154485,False
"5D L-BFGS-B (finite diff)",symmetric,1.463158,alpha,-0.0016692806066990087,0.0016692806066990087,False
"5D L-BFGS-B (finite diff)",symmetric,1.463158,beta,0.0010852030062024817,0.0010852030062024817,False
"5D L-BFGS-B (finite diff)",symmetric,1.552632,E,-0.0007269229624683256,0.0007269229624683256,False
"5D L-BFGS-B (finite diff)",symmetric,1.552632,A,-0.009305751150790798,0.009305751150790798,False
"5D L-BFGS-B (finite diff)",symmetric,1.552632,B,0.0030166752086415727,0.0030166752086415727,False
"5D L-BFGS-B (finite diff)",symmetric,1.552632,alpha,-0.0019351209569339368,0.0019351209569339368,False
"5D L-BFGS-B (finite diff)",symmetric,1.552632,beta,0.0006125177580552607,0.0006125177580552607,False
"5D L-BFGS-B (finite diff)",symmetric,1.642105,E,-0.0007418715338431482,0.0007418715338431482,False
"5D L-BFGS-B (finite diff)",symmetric,1.642105,A,-0.0113295007439973,0.0113295007439973,False
"5D L-BFGS-B (finite diff)",symmetric,1.642105,B,0.005324565764951217,0.005324565764951217,False
"5D L-BFGS-B (finite diff)",symmetric,1.642105,alpha,-0.002375510508730968,0.002375510508730968,False
"5D L-BFGS-B (finite diff)",symmetric,1.642105,beta,0.0010887933410956697,0.0010887933410956697,False
"5D L-BFGS-B (finite diff)",symmetric,1.731579,E,-0.0008091750902464151,0.0008091750902464151,False
"5D L-BFGS-B (finite diff)",symmetric,1.731579,A,0.017891873102414024,0.017891873102414024,False
"5D L-BFGS-B (finite diff)",symmetric,1.731579,B,-0.02408709252190988,0.02408709252190988,False
"5D L-BFGS-B (finite diff)",symmetric,1.731579,alpha,0.0037226448347392788,0.0037226448347392788,False
"5D L-BFGS-B (finite diff)",symmetric,1.731579,beta,-0.00506955347452161,0.00506955347452161,False
"5D L-BFGS-B (finite diff)",symmetric,1.821053,E,-0.0007913387508455722,0.0007913387508455722,False
"5D L-BFGS-B (finite diff)",symmetric,1.821053,A,-0.0017261442943379277,0.0017261442943379277,False
"5D L-BFGS-B (finite diff)",symmetric,1.821053,B,-0.003968093155052088,0.003968093155052088,False
"5D L-BFGS-B (finite diff)",symmetric,1.821053,alpha,-0.00039193289635258515,0.00039193289635258515,False
"5D L-BFGS-B (finite diff)",symmetric,1.821053,beta,-0.0008648518025210531,0.0008648518025210531,False
"5D L-BFGS-B (finite diff)",symmetric,1.910526,E,-0.0007900964545468678,0.0007900964545468678,False
"5D L-BFGS-B (finite diff)",symmetric,1.910526,A,0.001837562724261943,0.001837562724261943,False
"5D L-BFGS-B (finite diff)",symmetric,1.910526,B,-0.007052908072054721,0.007052908072054721,False
"5D L-BFGS-B (finite diff)",symmetric,1.910526,alpha,0.0003569153306953911,0.0003569153306953911,False
"5D L-BFGS-B (finite diff)",symmetric,1.910526,beta,-0.0015332779600275535,0.0015332779600275535,False
"5D L-BFGS-B (finite diff)",symmetric,2.000000,E,-0.0007679911687924775,0.0007679911687924775,False
"5D L-BFGS-B (finite diff)",symmetric,2.000000,A,-0.003176134542343334,0.003176134542343334,False
"5D L-BFGS-B (finite diff)",symmetric,2.000000,B,-0.001697202430406719,0.001697202430406719,False
"5D L-BFGS-B (finite diff)",symmetric,2.000000,alpha,-0.0007138360808191292,0.0007138360808191292,False
"5D L-BFGS-B (finite diff)",symmetric,2.000000,beta,-0.00039700654120808636,0.00039700654120808636,False
"5D L-BFGS-B (finite diff)",chinchilla,0.300000,E,1.915136601454171,1.915136601454171,False
"5D L-BFGS-B (finite diff)",chinchilla,0.300000,A,145.85324883866403,145.85324883866403,False
"5D L-BFGS-B (finite diff)",chinchilla,0.300000,B,-27.42872195037982,27.42872195037982,False
"5D L-BFGS-B (finite diff)",chinchilla,0.300000,alpha,17.194566141188144,17.194566141188144,False
"5D L-BFGS-B (finite diff)",chinchilla,0.300000,beta,-6.71838716869407,6.71838716869407,False
"5D L-BFGS-B (finite diff)",chinchilla,0.389474,E,3.4342587849064854,3.4342587849064854,False
"5D L-BFGS-B (finite diff)",chinchilla,0.389474,A,144.78460415017685,144.78460415017685,False
"5D L-BFGS-B (finite diff)",chinchilla,0.389474,B,-16.17802937805833,16.17802937805833,False
"5D L-BFGS-B (finite diff)",chinchilla,0.389474,alpha,17.081540171162505,17.081540171162505,False
"5D L-BFGS-B (finite diff)",chinchilla,0.389474,beta,-3.841166392699839,3.841166392699839,False
"5D L-BFGS-B (finite diff)",chinchilla,0.478947,E,-0.8189423649367459,0.8189423649367459,False
"5D L-BFGS-B (finite diff)",chinchilla,0.478947,A,1.1298470169121821,1.1298470169121821,False
"5D L-BFGS-B (finite diff)",chinchilla,0.478947,B,-9.50160152894649,9.50160152894649,False
"5D L-BFGS-B (finite diff)",chinchilla,0.478947,alpha,0.2562592141950739,0.2562592141950739,False
"5D L-BFGS-B (finite diff)",chinchilla,0.478947,beta,-1.979522177127201,1.979522177127201,False
"5D L-BFGS-B (finite diff)",chinchilla,0.568421,E,5.749404941903121,5.749404941903121,False
"5D L-BFGS-B (finite diff)",chinchilla,0.568421,A,142.56665346614488,142.56665346614488,False
"5D L-BFGS-B (finite diff)",chinchilla,0.568421,B,5.415467440897406,5.415467440897406,False
"5D L-BFGS-B (finite diff)",chinchilla,0.568421,alpha,16.9162434910576,16.9162434910576,False
"5D L-BFGS-B (finite diff)",chinchilla,0.568421,beta,0.7368870518271214,0.7368870518271214,False
"5D L-BFGS-B (finite diff)",chinchilla,0.657895,E,15.418957883885342,15.418957883885342,False
"5D L-BFGS-B (finite diff)",chinchilla,0.657895,A,2360.6259708455286,2360.6259708455286,False
"5D L-BFGS-B (finite diff)",chinchilla,0.657895,B,26.193663886470688,26.193663886470688,False
"5D L-BFGS-B (finite diff)",chinchilla,0.657895,alpha,60.70265729693101,60.70265729693101,False
"5D L-BFGS-B (finite diff)",chinchilla,0.657895,beta,3.5045623800622283,3.5045623800622283,False
"5D L-BFGS-B (finite diff)",chinchilla,0.747368,E,17.175691941323176,17.175691941323176,False
"5D L-BFGS-B (finite diff)",chinchilla,0.747368,A,2360.631087289151,2360.631087289151,False
"5D L-BFGS-B (finite diff)",chinchilla,0.747368,B,43.25196327422313,43.25196327422313,False
"5D L-BFGS-B (finite diff)",chinchilla,0.747368,alpha,61.020222117818136,61.020222117818136,False
"5D L-BFGS-B (finite diff)",chinchilla,0.747368,beta,6.151491794043359,6.151491794043359,False
"5D L-BFGS-B (finite diff)",chinchilla,0.836842,E,18.5175332543158,18.5175332543158,False
"5D L-BFGS-B (finite diff)",chinchilla,0.836842,A,2360.621200645303,2360.621200645303,False
