source,dataset,model,condition,experiment,tokens,params,budget,loss,outlier,reason
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,1921505803.9512467,62052928.0,7.15410367825013e+17,3.7764237721052365,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,1552198377.0884056,76816896.0,7.15410367825013e+17,3.7307329091699235,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,1269262649.4667516,93940416.0,7.15410367825013e+17,3.79684353269005,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,1048511597.9838692,113718400.0,7.15410367825013e+17,3.8135247480457575,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,837356857.6227127,142394560.0,7.15410367825013e+17,3.8594965279692217,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,675261011.9005402,176576256.0,7.15410367825013e+17,3.9210844432001384,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,402915674.894032,295930560.0,7.15410367825013e+17,4.34996102269814,True,off_center
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,284692876.21016395,418819968.0,7.15410367825013e+17,4.859223492423953,True,off_center
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,2579128179.5201726,57234240.0,8.856866473045239e+17,3.757847023881109,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,2378847315.914257,62052928.0,8.856866473045239e+17,3.7132321647514908,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,1921640275.8244834,76816896.0,8.856866473045239e+17,3.6758660295326475,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,1571362439.1169467,93940416.0,8.856866473045239e+17,3.7216566501059294,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,1298069980.0333161,113718400.0,8.856866473045239e+17,3.7272754843811815,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,1036657869.636457,142394560.0,8.856866473045239e+17,3.754203248441928,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,835981261.3617804,176576256.0,8.856866473045239e+17,3.7945701832126733,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,498814455.72035766,295930560.0,8.856866473045239e+17,4.130574175823563,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,282583605.2023618,522374400.0,8.856866473045239e+17,4.862039506339448,True,off_center
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,3192991733.1678567,57234240.0,1.0964907310448704e+18,3.705373712388578,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,2945041613.091087,62052928.0,1.0964907310448704e+18,3.6552725921111184,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,2379013793.712064,76816896.0,1.0964907310448704e+18,3.6726727592036417,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,1945365615.3081658,93940416.0,1.0964907310448704e+18,3.656661129995835,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,1607026261.1340387,113718400.0,1.0964907310448704e+18,3.649715740473632,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,1283394921.6469018,142394560.0,1.0964907310448704e+18,3.670804829573734,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,1034954864.9063274,176576256.0,1.0964907310448704e+18,3.7121014663566774,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,617538300.7897024,295930560.0,1.0964907310448704e+18,3.9546076399577523,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,436341314.01811546,418819968.0,1.0964907310448704e+18,4.261068671949623,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,3952962202.1248326,57234240.0,1.357468724324047e+18,3.6628128690790307,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,3645996968.7061534,62052928.0,1.357468724324047e+18,3.6087110717256947,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,2945247714.608791,76816896.0,1.357468724324047e+18,3.6223384677697097,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,2408386049.5927672,93940416.0,1.357468724324047e+18,3.595301933169695,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,1989517856.2777984,113718400.0,1.357468724324047e+18,3.5852520357475344,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,1588858362.1968508,142394560.0,1.357468724324047e+18,3.5939324273071906,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,1281286581.2906418,176576256.0,1.357468724324047e+18,3.604172057656345,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,764519850.1545132,295930560.0,1.357468724324047e+18,3.8136822504517194,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,540195799.3257408,418819968.0,1.357468724324047e+18,3.9914120217771107,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,433108489.5954725,522374400.0,1.357468724324047e+18,4.2126765367166,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,4513788136.888856,62052928.0,1.68056262159371e+18,3.5906247706152503,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,3646252124.8661017,76816896.0,1.68056262159371e+18,3.575855707686939,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,2981610920.965246,93940416.0,1.68056262159371e+18,3.536987227691201,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,2463047055.407202,113718400.0,1.68056262159371e+18,3.5235625644157103,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,1967025778.692798,142394560.0,1.68056262159371e+18,3.526758515473402,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,1586248211.4561222,176576256.0,1.68056262159371e+18,3.549259630042211,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,946484777.5965359,295930560.0,1.68056262159371e+18,3.683874945409743,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,668768902.3117884,418819968.0,1.68056262159371e+18,3.854266001439215,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,536193523.77455395,522374400.0,1.68056262159371e+18,3.976465506366988,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,4514104023.286344,76816896.0,2.0805567557398116e+18,3.530383645266752,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,3691270212.0668554,93940416.0,2.0805567557398116e+18,3.486840916540194,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,3049281904.159473,113718400.0,2.0805567557398116e+18,3.4659941717563267,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,2435201592.6027555,142394560.0,2.0805567557398116e+18,3.448223658147901,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,1963794380.6553957,176576256.0,2.0805567557398116e+18,3.471765963497485,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,1171759548.2195842,295930560.0,2.0805567557398116e+18,3.5814337296934178,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,827943951.540459,418819968.0,2.0805567557398116e+18,3.7055974695291614,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,663814037.0009874,522374400.0,2.0805567557398116e+18,3.836510498531621,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,293178796.65981185,1182757632.0,2.0805567557398116e+18,4.779128767374107,True,off_center
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,5588515120.522074,76816896.0,2.57575430884543e+18,3.4851491118362015,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,4569836957.157733,93940416.0,2.57575430884543e+18,3.4688846236094832,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,3775047703.8682537,113718400.0,2.57575430884543e+18,3.416307809864347,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,3014808886.010615,142394560.0,2.57575430884543e+18,3.4039176693590907,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,2431201082.9336624,176576256.0,2.57575430884543e+18,3.398322374710278,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,1450652426.0541785,295930560.0,2.57575430884543e+18,3.508809994394879,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,1025004578.5963377,418819968.0,2.57575430884543e+18,3.5989700251314245,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,821809768.640216,522374400.0,2.57575430884543e+18,3.690666354982521,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,6918648992.40111,76816896.0,3.188814840658685e+18,3.4451476317119893,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,5657513163.554447,93940416.0,3.188814840658685e+18,3.463493031377253,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,4673554500.501069,113718400.0,3.188814840658685e+18,3.429289937872784,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,3732369692.422104,142394560.0,3.188814840658685e+18,3.347814918116293,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,3009856206.883109,176576256.0,3.188814840658685e+18,3.3533305736320878,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,1795925166.0584862,295930560.0,3.188814840658685e+18,3.4430902538542396,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,1268968007.0597322,418819968.0,3.188814840658685e+18,3.5031098569401915,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,1017410386.3240252,522374400.0,3.188814840658685e+18,3.5799806176573723,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,8565370737.617602,76816896.0,3.9477911589180877e+18,3.4230706886155526,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,7004069400.257016,93940416.0,3.9477911589180877e+18,3.4288071266775617,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,5785916730.7402725,113718400.0,3.9477911589180877e+18,3.392408397627182,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,4620718608.583183,142394560.0,3.9477911589180877e+18,3.3017854640217403,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,3726238216.0431275,176576256.0,3.9477911589180877e+18,3.307641690758301,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,2223376974.4936604,295930560.0,3.9477911589180877e+18,3.3794348717001377,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,1570997668.2702353,418819968.0,3.9477911589180877e+18,3.416044954313597,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,1259566305.6095679,522374400.0,3.9477911589180877e+18,3.483294205040056,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,556297567.1020777,1182757632.0,3.9477911589180877e+18,3.9268495288721317,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,10604032081.034054,76816896.0,4.887412977296739e+18,3.4130074570981175,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,8671122230.813375,93940416.0,4.887412977296739e+18,3.3930824827859585,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,7163034562.124129,113718400.0,4.887412977296739e+18,3.3569866131670194,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,5720505260.520181,142394560.0,4.887412977296739e+18,3.285761644598096,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,4613127767.016742,176576256.0,4.887412977296739e+18,3.267597899982558,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,2752567458.897981,295930560.0,4.887412977296739e+18,3.308442547566425,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,1944914024.608914,418819968.0,4.887412977296739e+18,3.333789672144044,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,1559358248.6995084,522374400.0,4.887412977296739e+18,3.391314009987611,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,13127919365.096313,76816896.0,6.050676099389938e+18,3.3726470658153365,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,10734953702.621347,93940416.0,6.050676099389938e+18,3.3543414579873176,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,8867923014.789072,113718400.0,6.050676099389938e+18,3.319541388052869,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,5711107707.284209,176576256.0,6.050676099389938e+18,3.223710330574692,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,3407711648.857724,295930560.0,6.050676099389938e+18,3.2475919091734733,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,2407826974.8709536,418819968.0,6.050676099389938e+18,3.258276239130736,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,1930504283.0678334,522374400.0,6.050676099389938e+18,3.3084401420595806,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,852622709.2356565,1182757632.0,6.050676099389938e+18,3.6178053372962355,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,16252522204.710857,76816896.0,7.490809847621788e+18,3.3367977746983226,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,13290001908.624342,93940416.0,7.490809847621788e+18,3.3160443821300514,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,10978595442.223639,113718400.0,7.490809847621788e+18,3.2784664124450265,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,7070420090.552631,176576256.0,7.490809847621788e+18,3.2121030910593493,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,4218788042.49539,295930560.0,7.490809847621788e+18,3.1913872335377085,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,2980918779.729635,418819968.0,7.490809847621788e+18,3.1866823448721084,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,2389987541.3821287,522374400.0,7.490809847621788e+18,3.234976508246391,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,1055557177.6999234,1182757632.0,7.490809847621788e+18,3.495750189776543,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,16453182344.708918,93940416.0,9.273712763914867e+18,3.280188653489565,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,13591633315.152264,113718400.0,9.273712763914867e+18,3.2376369233943523,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,8753265184.112926,176576256.0,9.273712763914867e+18,3.1650948666761978,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,5222910381.360449,295930560.0,9.273712763914867e+18,3.1369152739948305,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,3690413332.8853393,418819968.0,9.273712763914867e+18,3.1296360999937294,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,2958833346.323654,522374400.0,9.273712763914867e+18,3.183837423533131,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,1306792492.5347774,1182757632.0,9.273712763914867e+18,3.3971887906903024,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,16826605656.95648,113718400.0,1.1480968036440238e+19,3.208512811921537,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,10836647667.623215,176576256.0,1.1480968036440238e+19,3.1221601832094943,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,6466025924.257501,295930560.0,1.1480968036440238e+19,3.1030700845807875,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,4568776130.416112,418819968.0,1.1480968036440238e+19,3.1085423519834876,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,3663071300.469624,522374400.0,1.1480968036440238e+19,3.124292538502374,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,1617824836.6103458,1182757632.0,1.1480968036440238e+19,3.309831954517606,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,13415900261.463926,176576256.0,1.4213576634232326e+19,3.1041144812479615,True,too_few_points
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,8005017930.688608,295930560.0,1.4213576634232326e+19,3.05920699839025,True,too_few_points
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,5656199847.278344,418819968.0,1.4213576634232326e+19,3.0632038087286397,True,too_few_points
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,4534926365.148677,522374400.0,1.4213576634232326e+19,3.0636695542542034,True,too_few_points
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,2002886622.7081096,1182757632.0,1.4213576634232326e+19,3.235141143522885,True,too_few_points
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,9910308560.664257,295930560.0,1.7596578972781005e+19,3.03909122524783,True,too_few_points
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,7002443498.897759,418819968.0,1.7596578972781005e+19,3.019804661546271,True,too_few_points
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,5614293430.401963,522374400.0,1.7596578972781005e+19,3.0167619684382743,True,too_few_points
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,2479597749.177887,1182757632.0,1.7596578972781005e+19,3.164694273284373,True,too_few_points
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,8669109345.358479,418819968.0,2.178477659166923e+19,2.9918057975592087,True,too_few_points
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,6950562850.345535,522374400.0,2.178477659166923e+19,2.9767296275324875,True,too_few_points
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,3069771862.2808585,1182757632.0,2.178477659166923e+19,3.1015389705238476,True,too_few_points
